year,tournament_id,tournament_name,execution_time,player_id,first_name,last_name,display_name,status,owgr
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,52955,Ludvig,Åberg,"Åberg, Ludvig",IN,27
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,33948,Byeong Hun,An,"An, Byeong Hun",IN,43
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,45522,Christiaan,Bezuidenhout,"Bezuidenhout, Christiaan",IN,58
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,33141,Keegan,Bradley,"Bradley, Keegan",IN,15
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,55708,Hayden,Buckley,"Buckley, Hayden",IN,140
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,47504,Sam,Burns,"Burns, Sam",IN,25
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,35450,Patrick,Cantlay,"Cantlay, Patrick",IN,6
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,51766,Wyndham,Clark,"Clark, Wyndham",IN,10
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,47591,Eric,Cole,"Cole, Eric",IN,40
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,39997,Corey,Conners,"Conners, Corey",IN,44
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,45157,Cam,Davis,"Davis, Cam",IN,50
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,28089,Jason,Day,"Day, Jason",IN,21
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,33653,Thomas,Detry,"Detry, Thomas",IN,99
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,59866,Nick,Dunlap,"Dunlap, Nick",IN,72
